rank,client_hash_id,content_hash_id,action_score,predicted_label,model_confidence,reason_code,action_label,total_impressions,clicks_a,ctr,avg_position,position_volatility,active_gsc_days,volume_tier
10232,client_e547b89c05043229,content_c78ad09fe26bf6d0,84.36,declining,0.7233333333333334,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,26369.0,27.0,0.001,3.97,0.79,47,high
10233,client_62f4a7e64f5e0096,content_7f62e52cf37969ed,84.36,growing,0.8266666666666667,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,20249.0,100.0,0.0049,4.11,0.83,92,high
10234,client_62f4a7e64f5e0096,content_8f240a11eed3ce94,84.36,growing,0.8433333333333334,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,9929.0,15.0,0.0015,2.0,1.12,92,high
10235,client_73cda7b4e4f265ea,content_b1990684395de8b9,84.36,growing,0.85,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,8118.0,12.0,0.0015,6.13,2.88,92,high
10236,client_23a62021009f63c4,content_28a1f81f1a698268,84.36,declining,0.7566666666666667,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,7686.0,15.0,0.002,5.76,4.35,64,high
10237,client_73cda7b4e4f265ea,content_e9ba09f7f25a5bcf,84.36,growing,0.8666666666666667,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,5407.0,17.0,0.0031,7.2,2.96,92,high
10238,client_23a62021009f63c4,content_ea20936747bae17d,84.36,declining,0.7766666666666666,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,4786.0,7.0,0.0015,6.41,6.7,92,high
10239,client_73cda7b4e4f265ea,content_a8d14f6122e879f6,84.36,growing,0.88,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,4067.0,7.0,0.0017,4.77,5.93,91,high
10240,client_62f4a7e64f5e0096,content_05fba707fabd25c9,84.36,growing,0.9066666666666666,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,2532.0,4.0,0.0016,3.02,2.18,92,high
10241,client_9958f0a7ae1df715,content_1667e3a42b1aa374,84.36,declining,0.8233333333333334,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,2092.0,37.0,0.0177,5.09,1.37,91,high
10242,client_23a62021009f63c4,content_92be7e6a71edec1f,84.36,growing,0.9233333333333333,PREDICTED_GROWTH,PROTECT_AND_MONITOR,1948.0,29.0,0.0149,6.5,3.92,71,high
10243,client_e547b89c05043229,content_5427bdba232a6bec,84.36,growing,0.9366666666666666,PREDICTED_GROWTH,PROTECT_AND_MONITOR,1585.0,6.0,0.0038,5.95,3.59,47,high
10244,client_73cda7b4e4f265ea,content_3c909197cd4046e1,84.36,growing,0.94,PREDICTED_GROWTH,PROTECT_AND_MONITOR,1510.0,2.0,0.0013,5.81,4.79,75,high
10245,client_9958f0a7ae1df715,content_085f040132f5e53b,84.36,worth_review,0.9833333333333333,WEAK_CTR_POSITION_VOLATILITY,MANUAL_REVIEW,1451.0,0.0,0.0,33.36,19.41,92,high
10246,client_62f4a7e64f5e0096,content_9a38dcfd6cea244a,84.36,worth_review,0.99,WEAK_CTR_REVIEW,MANUAL_REVIEW,1322.0,0.0,0.0,9.17,2.95,56,high
10247,client_23a62021009f63c4,content_389443ea951d09a7,84.36,declining,0.8566666666666667,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,1265.0,9.0,0.0071,15.11,14.11,92,high
10248,client_e547b89c05043229,content_aedcb4fd4bbf8afd,84.36,worth_review,0.9933333333333333,WEAK_CTR_REVIEW,MANUAL_REVIEW,1262.0,0.0,0.0,4.68,2.56,47,high
10249,client_73cda7b4e4f265ea,content_76306c0820785690,84.36,worth_review,0.9966666666666667,WEAK_CTR_POSITION_VOLATILITY,MANUAL_REVIEW,1204.0,0.0,0.0,56.74,24.23,90,high
10250,client_e547b89c05043229,content_5fea22eb346274e0,84.36,worth_review,0.9966666666666667,WEAK_CTR_POSITION_VOLATILITY,MANUAL_REVIEW,1204.0,0.0,0.0,18.45,12.6,47,high
10251,client_62f4a7e64f5e0096,content_f79474f0e4452733,84.36,worth_review,0.9966666666666667,WEAK_CTR_POSITION_VOLATILITY,MANUAL_REVIEW,1203.0,0.0,0.0,18.74,20.4,87,high
10252,client_23a62021009f63c4,content_b9a246e76b5603f7,84.36,worth_review,0.9966666666666667,WEAK_CTR_POSITION_VOLATILITY,MANUAL_REVIEW,1201.0,0.0,0.0,33.01,24.38,44,high
10253,client_e547b89c05043229,content_4afeb5d37c7cee80,84.36,worth_review,1.0,WEAK_CTR_REVIEW,MANUAL_REVIEW,1145.0,0.0,0.0,2.02,3.87,47,high
10254,client_e547b89c05043229,content_a47d49fea756e551,84.36,growing,0.96,PREDICTED_GROWTH,PROTECT_AND_MONITOR,1132.0,6.0,0.0053,11.16,5.32,47,high
10255,client_e547b89c05043229,content_3c007ee21ceaa6db,84.36,growing,0.9633333333333334,PREDICTED_GROWTH,PROTECT_AND_MONITOR,1084.0,3.0,0.0028,13.06,5.02,47,high
10256,client_08a6a72ff48e62c0,content_cd2659eeef7c672a,84.36,declining,0.88,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,912.0,5.0,0.0055,14.84,13.77,91,high
10257,client_73cda7b4e4f265ea,content_7512bfef35332585,84.35,growing,0.8166666666666667,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,31662.0,28.0,0.0009,6.9,1.06,92,high
10258,client_e547b89c05043229,content_5589066c8f9012ff,84.35,declining,0.73,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,21632.0,102.0,0.0047,5.77,1.28,47,high
10259,client_73cda7b4e4f265ea,content_2cf5e572f3269a0b,84.35,declining,0.7366666666666667,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,15012.0,49.0,0.0033,4.7,0.86,92,high
10260,client_9958f0a7ae1df715,content_945386287361b582,84.35,declining,0.7533333333333333,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,8385.0,12.0,0.0014,8.35,1.61,92,high
10261,client_73cda7b4e4f265ea,content_17158eadb66e90ae,84.35,declining,0.7666666666666667,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,5967.0,3.0,0.0005,20.84,11.62,92,high
10262,client_9958f0a7ae1df715,content_067d6ffd15fc97ca,84.35,declining,0.77,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,5532.0,17.0,0.0031,5.89,1.98,92,high
10263,client_73cda7b4e4f265ea,content_821587c8bbf27731,84.35,growing,0.87,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,5010.0,3.0,0.0006,0.76,1.08,92,high
10264,client_62f4a7e64f5e0096,content_0706d611c5ca257f,84.35,growing,0.8733333333333333,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,4653.0,5.0,0.0011,1.24,0.85,92,high
10265,client_e547b89c05043229,content_b326ad9a291678fd,84.35,growing,0.89,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,3374.0,9.0,0.0027,4.72,1.08,47,high
10266,client_e547b89c05043229,content_2ff18fa62f22bb32,84.35,growing,0.8966666666666666,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,2998.0,25.0,0.0083,3.19,1.41,47,high
10267,client_23a62021009f63c4,content_9260ea25ac714b5c,84.35,growing,0.9266666666666666,PREDICTED_GROWTH,PROTECT_AND_MONITOR,1848.0,21.0,0.0114,13.32,7.47,61,high
10268,client_73cda7b4e4f265ea,content_80ae451446edcd19,84.35,growing,0.9333333333333333,PREDICTED_GROWTH,PROTECT_AND_MONITOR,1664.0,1.0,0.0006,4.44,4.69,75,high
10269,client_62f4a7e64f5e0096,content_29649f4e3119e492,84.35,growing,0.9366666666666666,PREDICTED_GROWTH,PROTECT_AND_MONITOR,1581.0,1.0,0.0006,2.47,3.98,92,high
10270,client_73cda7b4e4f265ea,content_3d015c4cbcfb2fe8,84.35,growing,0.9433333333333334,PREDICTED_GROWTH,PROTECT_AND_MONITOR,1429.0,1.0,0.0007,3.46,3.1,76,high
10271,client_3197e6291363b4db,content_559db90eb60ed808,84.35,declining,0.85,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,1385.0,9.0,0.0065,6.51,1.75,90,high
10272,client_e547b89c05043229,content_84c49b49636f046f,84.35,worth_review,0.9933333333333333,WEAK_CTR_REVIEW,MANUAL_REVIEW,1256.0,0.0,0.0,2.1,1.27,47,high
10273,client_e547b89c05043229,content_0705c4e1fc557f6d,84.35,worth_review,1.0,WEAK_CTR_POSITION_VOLATILITY,MANUAL_REVIEW,1144.0,0.0,0.0,10.61,6.24,47,high
10274,client_861cdcccf8049915,content_9186ae2f69d74a53,84.35,worth_review,1.0,WEAK_CTR_REVIEW,MANUAL_REVIEW,1142.0,0.0,0.0,2.3,2.69,54,high
10275,client_1d09b519bdde7c7a,content_7b09ab992bbed064,84.35,worth_review,1.0,WEAK_CTR_POSITION_VOLATILITY,MANUAL_REVIEW,1142.0,0.0,0.0,33.73,8.67,31,high
10276,client_e547b89c05043229,content_280f41dc3fd51d2d,84.35,growing,0.97,PREDICTED_GROWTH,PROTECT_AND_MONITOR,980.0,1.0,0.001,4.5,3.35,47,high
10277,client_73cda7b4e4f265ea,content_00926e2c43ec21e6,84.34,growing,0.8133333333333334,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,50500.0,354.0,0.007,4.18,0.46,92,high
10278,client_62f4a7e64f5e0096,content_29f9f91cdf5e35a0,84.34,growing,0.83,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,16480.0,36.0,0.0022,5.2,1.38,92,high
10279,client_3197e6291363b4db,content_8c0fef0f5db6687b,84.34,declining,0.7366666666666667,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,14928.0,48.0,0.0032,6.01,1.26,92,high
10280,client_9958f0a7ae1df715,content_75c46ab93d1fde94,84.34,declining,0.7366666666666667,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,14887.0,27.0,0.0018,9.27,3.26,92,high
10281,client_73cda7b4e4f265ea,content_ca2230926fe87d81,84.34,growing,0.8366666666666667,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,12238.0,71.0,0.0058,4.33,0.83,92,high
10282,client_23a62021009f63c4,content_18954718c0f80fa9,84.34,declining,0.7466666666666667,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,10148.0,34.0,0.0034,12.01,7.92,55,high
10283,client_23a62021009f63c4,content_1bf6dd6ccb7e04ec,84.34,growing,0.8433333333333334,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,9817.0,27.0,0.0028,9.54,5.45,58,high
10284,client_fef1a8f436438636,content_4c95cf20c7f5f52f,84.34,growing,0.8433333333333334,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,9810.0,18.0,0.0018,3.04,1.39,92,high
10285,client_23a62021009f63c4,content_ee4ce822f6b2cba0,84.34,declining,0.75,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,9205.0,12.0,0.0013,6.14,3.27,92,high
10286,client_e547b89c05043229,content_d741168361dcdeb8,84.34,growing,0.8466666666666667,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,8874.0,9.0,0.001,1.62,2.25,47,high
10287,client_e547b89c05043229,content_a5ae5142c9024134,84.34,growing,0.85,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,8048.0,33.0,0.0041,2.45,1.1,47,high
10288,client_23a62021009f63c4,content_39c90d99e55b3281,84.34,declining,0.7566666666666667,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,7600.0,87.0,0.0114,5.05,2.16,92,high
10289,client_62f4a7e64f5e0096,content_92993daef7d2e602,84.34,growing,0.8633333333333333,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,5792.0,17.0,0.0029,0.49,0.49,92,high
10290,client_73cda7b4e4f265ea,content_5b7bbd7e2cf12eae,84.34,growing,0.8666666666666667,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,5379.0,7.0,0.0013,3.1,1.47,92,high
10291,client_23a62021009f63c4,content_7ea10d9117b8b4fa,84.34,growing,0.8733333333333333,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,4632.0,49.0,0.0106,7.93,8.44,63,high
10292,client_1d09b519bdde7c7a,content_c6add4a5f3af10c9,84.34,declining,0.78,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,4419.0,107.0,0.0242,5.48,3.78,46,high
10293,client_62f4a7e64f5e0096,content_cf456c9f8dfc4238,84.34,growing,0.8833333333333333,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,3783.0,7.0,0.0019,3.31,1.61,92,high
10294,client_23a62021009f63c4,content_98661fb35ff330fb,84.34,growing,0.8966666666666666,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,2988.0,2.0,0.0007,4.23,4.0,92,high
10295,client_23a62021009f63c4,content_344185da92b9a751,84.34,growing,0.9233333333333333,PREDICTED_GROWTH,PROTECT_AND_MONITOR,1942.0,1.0,0.0005,2.39,4.01,92,high
10296,client_e547b89c05043229,content_229866216ab09d2a,84.34,growing,0.9266666666666666,PREDICTED_GROWTH,PROTECT_AND_MONITOR,1843.0,4.0,0.0022,7.9,3.76,47,high
10297,client_23a62021009f63c4,content_828884925423880c,84.34,growing,0.93,PREDICTED_GROWTH,PROTECT_AND_MONITOR,1746.0,12.0,0.0069,6.59,5.63,47,high
10298,client_e547b89c05043229,content_c6f16a2c5df4d010,84.34,growing,0.93,PREDICTED_GROWTH,PROTECT_AND_MONITOR,1743.0,14.0,0.008,8.37,3.42,47,high
10299,client_62f4a7e64f5e0096,content_8d23a2b603496083,84.34,declining,0.8366666666666667,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,1689.0,2.0,0.0012,10.87,6.54,85,high
10300,client_e547b89c05043229,content_62fffc009b57ceff,84.34,growing,0.9366666666666666,PREDICTED_GROWTH,PROTECT_AND_MONITOR,1577.0,5.0,0.0032,11.37,6.6,47,high
10301,client_e547b89c05043229,content_f676268e25bf25f5,84.34,growing,0.94,PREDICTED_GROWTH,PROTECT_AND_MONITOR,1502.0,12.0,0.008,5.29,2.64,47,high
10302,client_e547b89c05043229,content_75a445b81248c7df,84.34,growing,0.9433333333333334,PREDICTED_GROWTH,PROTECT_AND_MONITOR,1427.0,7.0,0.0049,7.12,3.75,47,high
10303,client_e547b89c05043229,content_9dbea7888aaedfe1,84.34,growing,0.95,PREDICTED_GROWTH,PROTECT_AND_MONITOR,1298.0,8.0,0.0062,11.42,5.77,47,high
10304,client_73cda7b4e4f265ea,content_23858760e225046d,84.34,worth_review,0.9933333333333333,WEAK_CTR_POSITION_VOLATILITY,MANUAL_REVIEW,1253.0,0.0,0.0,10.22,6.67,92,high
10305,client_e547b89c05043229,content_84b6b56a16063773,84.34,worth_review,1.0,WEAK_CTR_REVIEW,MANUAL_REVIEW,1140.0,0.0,0.0,3.59,2.78,47,high
10306,client_e547b89c05043229,content_a0eb9a90578ca870,84.34,growing,0.97,PREDICTED_GROWTH,PROTECT_AND_MONITOR,978.0,4.0,0.0041,8.37,5.74,47,high
10307,client_73cda7b4e4f265ea,content_7d9d2c91c5e1b91f,84.33,growing,0.8166666666666667,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,30304.0,139.0,0.0046,4.67,0.63,92,high
10308,client_73cda7b4e4f265ea,content_93c796744a4cd7d2,84.33,declining,0.7333333333333333,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,17527.0,22.0,0.0013,1.28,1.04,92,high
10309,client_fef1a8f436438636,content_6bc998596524caff,84.33,declining,0.7366666666666667,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,14693.0,35.0,0.0024,4.21,1.24,92,high
10310,client_62f4a7e64f5e0096,content_f53d830fb7c232c0,84.33,growing,0.85,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,8004.0,13.0,0.0016,4.26,2.81,92,high
10311,client_62f4a7e64f5e0096,content_796254bd47025635,84.33,growing,0.86,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,6221.0,18.0,0.0029,2.69,1.59,92,high
10312,client_23a62021009f63c4,content_aa0d04938fde0c31,84.33,declining,0.7666666666666667,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,5923.0,8.0,0.0014,6.56,4.43,92,high
10313,client_73cda7b4e4f265ea,content_e46d44fd45e70293,84.33,growing,0.8733333333333333,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,4628.0,9.0,0.0019,3.18,2.4,61,high
10314,client_e547b89c05043229,content_b2276c2896d60254,84.33,growing,0.8933333333333333,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,3141.0,4.0,0.0013,9.4,4.75,47,high
10315,client_73cda7b4e4f265ea,content_eb44431a8f49ae76,84.33,growing,0.9066666666666666,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,2507.0,6.0,0.0024,9.16,4.16,68,high
10316,client_e547b89c05043229,content_b20e5c01648e2d61,84.33,growing,0.9066666666666666,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,2504.0,6.0,0.0024,4.69,2.26,47,high
10317,client_08a6a72ff48e62c0,content_b161b574aec7fd13,84.33,growing,0.9133333333333333,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,2256.0,12.0,0.0053,7.85,2.2,70,high
10318,client_73cda7b4e4f265ea,content_2c92415f7a055d0a,84.33,growing,0.9166666666666666,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,2142.0,7.0,0.0033,6.64,3.37,78,high
10319,client_861cdcccf8049915,content_1ede56186a0ac05a,84.33,worth_review,0.9633333333333334,WEAK_CTR_REVIEW,MANUAL_REVIEW,1963.0,0.0,0.0,2.25,1.64,57,high
10320,client_e547b89c05043229,content_85b1c8913c7d035d,84.33,growing,0.9333333333333333,PREDICTED_GROWTH,PROTECT_AND_MONITOR,1654.0,2.0,0.0012,4.27,3.33,47,high
10321,client_62f4a7e64f5e0096,content_f21d2799c16eb4e3,84.33,worth_review,0.99,WEAK_CTR_REVIEW,MANUAL_REVIEW,1307.0,0.0,0.0,5.38,2.25,92,high
10322,client_23a62021009f63c4,content_1b3886e7fc871dc0,84.33,worth_review,0.9933333333333333,WEAK_CTR_POSITION_VOLATILITY,MANUAL_REVIEW,1250.0,0.0,0.0,6.85,13.55,51,high
10323,client_73cda7b4e4f265ea,content_16ccd16015b18f80,84.33,worth_review,0.9966666666666667,WEAK_CTR_POSITION_VOLATILITY,MANUAL_REVIEW,1192.0,0.0,0.0,2.7,7.17,92,high
10324,client_e547b89c05043229,content_5c94dd530bea54e3,84.33,worth_review,1.0,WEAK_CTR_REVIEW,MANUAL_REVIEW,1136.0,0.0,0.0,12.09,4.91,47,high
10325,client_73cda7b4e4f265ea,content_329706c873e7c3ff,84.33,growing,0.9733333333333334,PREDICTED_GROWTH,PROTECT_AND_MONITOR,932.0,2.0,0.0021,4.99,3.8,75,high
10326,client_9958f0a7ae1df715,content_3921fa1f7890fd63,84.33,declining,0.8866666666666667,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,830.0,4.0,0.0048,30.33,20.73,92,high
10327,client_73cda7b4e4f265ea,content_38b1357e4113b891,84.33,declining,0.92,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,536.0,1.0,0.0019,60.87,17.74,57,med
10328,client_73cda7b4e4f265ea,content_783eee2a3a063766,84.32,growing,0.8133333333333334,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,46867.0,103.0,0.0022,6.6,0.72,92,high
10329,client_73cda7b4e4f265ea,content_d435d189e84aa11b,84.32,growing,0.8133333333333334,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,46753.0,200.0,0.0043,6.18,0.88,92,high
10330,client_62f4a7e64f5e0096,content_689f7a02d7252b1e,84.32,growing,0.8166666666666667,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,29611.0,162.0,0.0055,3.27,0.61,92,high
10331,client_23a62021009f63c4,content_1a4cf1421f5e08bc,84.32,declining,0.73,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,20778.0,10.0,0.0005,9.22,6.53,92,high
10332,client_62f4a7e64f5e0096,content_56815c1809f58afa,84.32,declining,0.73,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,20777.0,56.0,0.0027,3.21,0.72,92,high
10333,client_23a62021009f63c4,content_fefc9dcb0b40922e,84.32,declining,0.7366666666666667,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,14581.0,48.0,0.0033,6.19,2.1,92,high
10334,client_73cda7b4e4f265ea,content_48d3e3f4fda4ac6b,84.32,growing,0.8333333333333334,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,13821.0,36.0,0.0026,5.24,1.24,92,high
10335,client_62f4a7e64f5e0096,content_366421318c3845b6,84.32,growing,0.8333333333333334,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,13791.0,51.0,0.0037,0.93,0.51,92,high
10336,client_62f4a7e64f5e0096,content_45e5b8c1fcdefa9b,84.32,growing,0.8433333333333334,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,9679.0,47.0,0.0049,3.12,0.86,92,high
10337,client_73cda7b4e4f265ea,content_158ee66445a7399c,84.32,growing,0.8433333333333334,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,9671.0,29.0,0.003,4.49,1.95,92,high
10338,client_e547b89c05043229,content_7d33e7907ee46eca,84.32,growing,0.8433333333333334,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,9668.0,24.0,0.0025,4.1,1.3,47,high
10339,client_3197e6291363b4db,content_93d76695da196fdf,84.32,declining,0.75,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,9089.0,11.0,0.0012,8.66,3.7,92,high
10340,client_62f4a7e64f5e0096,content_46865bde5de43b83,84.32,growing,0.85,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,7964.0,24.0,0.003,5.28,2.26,92,high
10341,client_73cda7b4e4f265ea,content_cf246f6fd21fb998,84.32,growing,0.8566666666666667,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,6720.0,16.0,0.0024,2.19,1.26,92,high
10342,client_62f4a7e64f5e0096,content_072834b82cd4e0e0,84.32,growing,0.8633333333333333,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,5755.0,28.0,0.0049,4.47,3.05,92,high
10343,client_62f4a7e64f5e0096,content_8cda766fb39266a4,84.32,growing,0.8633333333333333,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,5731.0,26.0,0.0045,1.95,0.92,92,high
10344,client_23a62021009f63c4,content_513f4051125372ea,84.32,declining,0.7866666666666666,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,3855.0,35.0,0.0091,7.95,4.92,92,high
10345,client_73cda7b4e4f265ea,content_b75c183a78f34a0c,84.32,growing,0.8866666666666667,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,3534.0,11.0,0.0031,1.44,3.75,92,high
10346,client_23a62021009f63c4,content_2c68269874a226ba,84.32,growing,0.89,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,3333.0,1.0,0.0003,4.05,4.9,92,high
10347,client_23a62021009f63c4,content_fd2e17d7cd92bb77,84.32,growing,0.9,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,2796.0,2.0,0.0007,4.01,4.51,92,high
10348,client_62f4a7e64f5e0096,content_0aced842cbd6017b,84.32,growing,0.9033333333333333,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,2636.0,7.0,0.0027,3.82,2.11,86,high
10349,client_e547b89c05043229,content_90a17676972446b8,84.32,growing,0.9466666666666667,PREDICTED_GROWTH,PROTECT_AND_MONITOR,1353.0,7.0,0.0052,2.58,2.28,47,high
10350,client_fef1a8f436438636,content_e15b4195b286e214,84.32,worth_review,0.99,WEAK_CTR_REVIEW,MANUAL_REVIEW,1306.0,0.0,0.0,3.98,3.89,92,high
10351,client_73cda7b4e4f265ea,content_88d86ebfc24c4fcb,84.32,worth_review,0.9933333333333333,WEAK_CTR_REVIEW,MANUAL_REVIEW,1247.0,0.0,0.0,7.52,1.46,92,high
10352,client_73cda7b4e4f265ea,content_a44f80b8b1b1e3b0,84.32,worth_review,1.0,WEAK_CTR_POSITION_VOLATILITY,MANUAL_REVIEW,1134.0,0.0,0.0,10.23,9.43,74,high
10353,client_e547b89c05043229,content_95d8c4bc917a8c98,84.32,worth_review,1.0,WEAK_CTR_REVIEW,MANUAL_REVIEW,1133.0,0.0,0.0,3.19,5.6,47,high
10354,client_9958f0a7ae1df715,content_7187982931b51c5c,84.32,declining,0.8666666666666667,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,1092.0,2.0,0.0018,34.94,20.26,92,high
10355,client_9958f0a7ae1df715,content_a0c3bfbadc479558,84.32,declining,0.87,PREDICTED_DECLINE,REVIEW_AND_IMPROVE,1039.0,12.0,0.0115,10.16,5.67,91,high
10356,client_62f4a7e64f5e0096,content_a8877bbb6d4bad9e,84.31,growing,0.8133333333333334,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,44173.0,28.0,0.0006,8.44,1.67,92,high
10357,client_62f4a7e64f5e0096,content_909f076ff56b2a82,84.31,growing,0.83,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,16158.0,32.0,0.002,4.69,3.93,91,high
10358,client_73cda7b4e4f265ea,content_72c8f257e5ce67d8,84.31,growing,0.8633333333333333,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,5709.0,36.0,0.0063,3.18,1.69,92,high
10359,client_23a62021009f63c4,content_dd96c6ff1732420e,84.31,declining,0.7766666666666666,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,4705.0,197.0,0.0419,5.34,4.61,92,high
10360,client_62f4a7e64f5e0096,content_464be1453fb9ac32,84.31,growing,0.88,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,4001.0,12.0,0.003,4.63,3.37,92,high
10361,client_fef1a8f436438636,content_13ba745f31282161,84.31,declining,0.7866666666666666,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,3831.0,12.0,0.0031,3.36,1.7,92,high
10362,client_62f4a7e64f5e0096,content_0a95c32a8294a1c2,84.31,growing,0.8866666666666667,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,3520.0,2.0,0.0006,7.06,1.76,48,high
10363,client_62f4a7e64f5e0096,content_c11cce6fb91ea551,84.31,growing,0.8933333333333333,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,3127.0,7.0,0.0022,6.9,4.11,92,high
10364,client_73cda7b4e4f265ea,content_f2a3303cf05e9068,84.31,growing,0.9,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,2792.0,25.0,0.009,2.51,1.3,92,high
10365,client_e547b89c05043229,content_8e456e6404a60de5,84.31,growing,0.9066666666666666,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,2493.0,6.0,0.0024,2.44,2.06,47,high
10366,client_62f4a7e64f5e0096,content_199465e0643a5c89,84.31,growing,0.9166666666666666,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,2130.0,25.0,0.0117,2.71,1.3,92,high
10367,client_e547b89c05043229,content_ce17595de881830f,84.31,growing,0.92,PREDICTED_GROWTH,PROTECT_AND_MONITOR,2024.0,3.0,0.0015,16.36,6.72,47,high
